aac_pssm_0,aac_pssm_1,aac_pssm_2,aac_pssm_3,aac_pssm_4,aac_pssm_5,aac_pssm_6,aac_pssm_7,aac_pssm_8,aac_pssm_9,aac_pssm_10,aac_pssm_11,aac_pssm_12,aac_pssm_13,aac_pssm_14,aac_pssm_15,aac_pssm_16,aac_pssm_17,aac_pssm_18,aac_pssm_19
-1.10646387833,-1.17490494297,-1.12927756654,-1.37262357414,-0.771863117871,-1.34600760456,-1.08745247148,-2.04942965779,-0.885931558935,-0.904942965779,-1.35741444867,-0.942965779468,-0.768060836502,-1.19771863118,-2.02661596958,-1.28136882129,-1.11406844106,-1.92015209125,-0.942965779468,-1.38403041825
-0.463942307692,-1.00240384615,-0.742788461538,-0.822115384615,-0.901442307692,-0.766826923077,-0.665865384615,-1.29567307692,-0.75,-0.543269230769,-0.846153846154,-0.533653846154,-0.394230769231,-0.901442307692,-1.37980769231,-0.415865384615,-0.615384615385,-2.10096153846,-0.853365384615,-0.569711538462
-0.426136363636,-0.605113636364,-0.769886363636,-0.816761363636,-1.24289772727,-0.488636363636,-0.387784090909,-1.26846590909,-0.644886363636,-0.657670454545,-1.05255681818,-0.490056818182,-0.396306818182,-1.30255681818,-1.25284090909,-0.464488636364,-0.446022727273,-2.13068181818,-1.16619318182,-0.541193181818
-0.873786407767,-1.5145631068,-1.21682847896,-1.21359223301,-1.5857605178,-1.35598705502,-1.21035598706,-2.09385113269,-1.22977346278,-0.741100323625,-1.27508090615,-1.18122977346,-0.789644012945,-1.32686084142,-2.22653721683,-0.928802588997,-0.993527508091,-2.42071197411,-1.21359223301,-0.987055016181
-0.134042553191,-0.425531914894,-1.79787234043,-1.32978723404,-1.95531914894,-1.30638297872,-1.39787234043,-1.32765957447,-0.5,-1.47021276596,-1.07021276596,-1.81914893617,-0.921276595745,-1.46382978723,-1.26595744681,-1.00638297872,-0.848936170213,-1.11063829787,-1.52340425532,-0.942553191489
-0.188481675393,-0.99127399651,-1.71727748691,-1.48691099476,-1.84293193717,-0.949389179756,-0.897033158813,-1.92670157068,-1.15357766143,-1.0034904014,-1.06108202443,-1.32460732984,-0.78184991274,-1.79581151832,-2.20069808028,-1.02792321117,-1.11169284468,-2.65619546248,-1.78359511344,-1.04712041885
-0.270979020979,-1.0472027972,-1.85314685315,-1.56468531469,-1.95979020979,-1.0472027972,-0.993006993007,-1.99825174825,-1.27097902098,-1.04370629371,-1.10664335664,-1.5,-0.872377622378,-1.86713286713,-2.43531468531,-1.10664335664,-1.13286713287,-2.6958041958,-1.8513986014,-1.09265734266
-0.815068493151,-2.2602739726,-1.32191780822,-1.32191780822,-1.58219178082,-1.20547945205,-0.917808219178,-2.26712328767,-1.93150684932,-0.91095890411,-1.21232876712,-1.3904109589,-0.534246575342,-1.80136986301,-2.86301369863,-0.986301369863,-0.924657534247,-3.72602739726,-1.78082191781,-1.06849315068
-0.754601226994,-1.40490797546,-1.16564417178,-1.41104294479,-1.79754601227,-0.932515337423,-1.03067484663,-2.18404907975,-1.47852760736,-0.78527607362,-1.26380368098,-0.742331288344,-0.41717791411,-1.50306748466,-2.38650306748,-0.932515337423,-0.871165644172,-2.75460122699,-1.1472392638,-0.80981595092
-1.42857142857,-2.97402597403,-2.12987012987,-2.31168831169,-3.20779220779,-2.14285714286,-1.83116883117,-2.79220779221,-2.66233766234,-1.2987012987,-1.98051948052,-1.42857142857,-1.66233766234,-2.57142857143,-3.19480519481,-1.65584415584,-1.43506493506,-4.68831168831,-2.8961038961,-1.14935064935
-0.454545454545,-1.69318181818,-1.70454545455,-1.86363636364,-1.625,-1.38636363636,-1.05681818182,-2.14772727273,-1.73863636364,-1.10227272727,-1.79545454545,-1.29545454545,-1.0,-2.14772727273,-3.35227272727,-1.34090909091,-1.10227272727,-3.79545454545,-2.56818181818,-1.07954545455
-0.397727272727,-1.86363636364,-1.88636363636,-2.23863636364,-1.89772727273,-1.52272727273,-1.26136363636,-2.35227272727,-1.89772727273,-1.22727272727,-1.77272727273,-1.44318181818,-1.22727272727,-2.35227272727,-3.5,-1.40909090909,-1.22727272727,-4.05681818182,-2.82954545455,-1.19318181818
-0.318181818182,-1.93181818182,-1.85227272727,-2.31818181818,-1.85227272727,-1.52272727273,-1.14772727273,-2.22727272727,-2.03409090909,-1.32954545455,-1.86363636364,-1.42045454545,-1.29545454545,-2.35227272727,-3.52272727273,-1.30681818182,-1.17045454545,-4.01136363636,-2.86363636364,-1.18181818182
-0.651785714286,-1.75,-1.10714285714,-1.65178571429,-2.33035714286,-0.330357142857,-0.321428571429,-2.44642857143,-1.49107142857,-1.05357142857,-1.22321428571,-0.776785714286,0.0178571428571,-2.26785714286,-3.57142857143,-0.883928571429,-1.11607142857,-4.01785714286,-1.96428571429,-1.63392857143
-0.704761904762,-1.92380952381,-1.22857142857,-1.8,-2.35238095238,-0.380952380952,-0.485714285714,-2.4380952381,-1.46666666667,-1.07619047619,-1.28571428571,-0.895238095238,-0.152380952381,-2.29523809524,-3.61904761905,-0.914285714286,-1.17142857143,-4.05714285714,-1.93333333333,-1.70476190476
-1.25517241379,-2.71724137931,-1.72413793103,-2.01379310345,-2.92413793103,-1.81379310345,-1.50344827586,-3.15862068966,-2.36551724138,-0.88275862069,-1.64827586207,-1.2275862069,-1.39310344828,-2.29655172414,-3.5724137931,-1.58620689655,-1.64827586207,-4.68965517241,-2.65517241379,-1.44137931034
-1.37062937063,-2.78321678322,-1.6993006993,-2.05594405594,-3.24475524476,-1.91608391608,-1.48251748252,-3.23076923077,-2.44755244755,-1.18181818182,-1.83916083916,-1.30769230769,-1.62937062937,-2.43356643357,-3.72027972028,-1.58041958042,-1.64335664336,-4.81818181818,-2.76923076923,-1.6013986014
-1.31034482759,-2.65517241379,-1.63448275862,-2.0,-3.0,-1.80689655172,-1.40689655172,-3.12413793103,-2.19310344828,-0.910344827586,-1.71724137931,-1.27586206897,-1.45517241379,-2.44827586207,-3.46896551724,-1.5724137931,-1.58620689655,-4.71724137931,-2.70344827586,-1.44137931034
-0.502777777778,-0.216666666667,-0.477777777778,-0.713888888889,-1.03055555556,0.075,-0.0333333333333,-1.39166666667,-0.0527777777778,-0.538888888889,-0.786111111111,-0.152777777778,-0.0333333333333,-0.972222222222,-1.53888888889,-0.447222222222,-0.555555555556,-1.31944444444,-0.730555555556,-0.752777777778
-0.622222222222,-0.261111111111,-0.458333333333,-0.663888888889,-1.15555555556,0.0444444444444,0.0138888888889,-1.58055555556,-0.119444444444,-0.719444444444,-0.847222222222,-0.166666666667,-0.186111111111,-1.15555555556,-1.66944444444,-0.475,-0.627777777778,-1.35277777778,-0.769444444444,-0.955555555556
-0.444134078212,-0.220670391061,-0.418994413408,-0.628491620112,-1.01675977654,0.0754189944134,0.0977653631285,-1.53351955307,-0.173184357542,-0.628491620112,-0.768156424581,-0.173184357542,-0.117318435754,-1.05027932961,-1.58379888268,-0.388268156425,-0.572625698324,-1.39944134078,-0.745810055866,-0.812849162011
-0.551351351351,-0.256756756757,-0.467567567568,-0.616216216216,-1.1,0.0567567567568,0.0459459459459,-1.57027027027,-0.17027027027,-0.635135135135,-0.762162162162,-0.167567567568,-0.175675675676,-1.06486486486,-1.65945945946,-0.440540540541,-0.57027027027,-1.47297297297,-0.751351351351,-0.840540540541
-0.511111111111,-0.297222222222,-0.436111111111,-0.544444444444,-1.36111111111,0.0222222222222,0.180555555556,-1.73333333333,-0.288888888889,-0.727777777778,-0.738888888889,-0.0416666666667,-0.258333333333,-1.29166666667,-1.78888888889,-0.45,-0.675,-1.59166666667,-0.961111111111,-0.958333333333
-0.504178272981,-0.286908077994,-0.509749303621,-0.601671309192,-1.26740947075,-0.0557103064067,0.0807799442897,-1.64902506964,-0.24791086351,-0.715877437326,-0.816155988858,-0.158774373259,-0.147632311978,-1.19777158774,-1.80222841226,-0.490250696379,-0.640668523677,-1.58774373259,-0.813370473538,-0.91364902507
-0.534818941504,-0.345403899721,-0.459610027855,-0.704735376045,-1.24233983287,-0.0222841225627,0.0194986072423,-1.66295264624,-0.245125348189,-0.685236768802,-0.807799442897,-0.242339832869,-0.222841225627,-1.20334261838,-1.70194986072,-0.454038997214,-0.637883008357,-1.59052924791,-0.871866295265,-0.869080779944
-0.50139275766,-0.211699164345,-0.428969359331,-0.601671309192,-0.988857938719,0.0473537604457,0.0222841225627,-1.48746518106,-0.0696378830084,-0.590529247911,-0.779944289694,-0.203342618384,-0.0974930362117,-1.08077994429,-1.59610027855,-0.431754874652,-0.559888579387,-1.43454038997,-0.74930362117,-0.788300835655
-0.553072625698,-0.22625698324,-0.45530726257,-0.625698324022,-1.05865921788,0.0251396648045,-0.0167597765363,-1.52234636872,-0.234636871508,-0.620111731844,-0.916201117318,-0.198324022346,-0.162011173184,-1.11452513966,-1.6843575419,-0.435754189944,-0.530726256983,-1.4217877095,-0.798882681564,-0.891061452514
-0.545961002786,-0.233983286908,-0.41504178273,-0.635097493036,-0.99721448468,0.058495821727,0.0947075208914,-1.52367688022,-0.0724233983287,-0.643454038997,-0.796657381616,-0.16991643454,-0.0779944289694,-1.00557103064,-1.59610027855,-0.476323119777,-0.593314763231,-1.36490250696,-0.774373259053,-0.871866295265
-0.505464480874,-0.153005464481,-0.469945355191,-0.666666666667,-1.03005464481,0.0191256830601,-0.101092896175,-1.47540983607,-0.0901639344262,-0.57650273224,-0.792349726776,-0.139344262295,-0.068306010929,-1.06830601093,-1.57923497268,-0.393442622951,-0.508196721311,-1.46994535519,-0.707650273224,-0.795081967213
-0.504109589041,-0.2,-0.556164383562,-0.654794520548,-1.00547945205,-0.0904109589041,-0.027397260274,-1.57808219178,-0.232876712329,-0.624657534247,-0.821917808219,-0.153424657534,-0.183561643836,-1.18082191781,-1.57260273973,-0.419178082192,-0.545205479452,-1.58082191781,-0.830136986301,-0.879452054795
-0.498599439776,-0.182072829132,-0.422969187675,-0.647058823529,-0.985994397759,0.0812324929972,0.0532212885154,-1.54341736695,-0.114845938375,-0.549019607843,-0.809523809524,-0.103641456583,-0.0532212885154,-1.08403361345,-1.56302521008,-0.383753501401,-0.557422969188,-1.46778711485,-0.773109243697,-0.843137254902
-0.776717557252,-1.03053435115,-1.31679389313,-1.19465648855,-1.67366412214,-1.01526717557,-0.809160305344,-1.75190839695,-0.799618320611,-1.03625954198,-1.36641221374,-1.00763358779,-0.675572519084,-1.52099236641,-1.76335877863,-0.935114503817,-0.748091603053,-2.64312977099,-1.51717557252,-0.929389312977
-0.798464491363,-1.02303262956,-1.23032629559,-1.09021113244,-1.65451055662,-0.921305182342,-0.687140115163,-1.65259117083,-0.904030710173,-0.99424184261,-1.37044145873,-0.934740882917,-0.704414587332,-1.5527831094,-1.80038387716,-0.9443378119,-0.740882917466,-2.61612284069,-1.52591170825,-0.930902111324
-0.516304347826,-0.875,-0.635869565217,-0.983695652174,-2.44565217391,-0.233695652174,-0.29347826087,-2.04347826087,-0.744565217391,-0.755434782609,-1.11413043478,0.0271739130435,-0.478260869565,-1.9347826087,-2.34782608696,-0.630434782609,-0.527173913043,-3.14673913043,-1.875,-0.788043478261
-0.682692307692,-0.894230769231,-0.769230769231,-0.875,-2.17307692308,-0.384615384615,-0.105769230769,-1.75,-1.09615384615,-1.26923076923,-1.25,-0.471153846154,-0.75,-1.59615384615,-1.30769230769,-0.384615384615,-0.576923076923,-2.23076923077,-1.25,-0.913461538462
-0.232323232323,-1.07575757576,-1.07070707071,-0.888888888889,-1.37878787879,-0.924242424242,-1.05555555556,-0.883838383838,-0.878787878788,-1.05555555556,-1.14646464646,-1.26262626263,-0.838383838384,-1.16161616162,-1.29292929293,-0.621212121212,-0.515151515152,-1.91919191919,-1.42424242424,-0.565656565657
-0.503154574132,-0.906940063091,-1.64668769716,-1.45583596215,-2.43690851735,-1.19558359621,-1.03470031546,-1.92271293375,-1.38485804416,-1.08201892744,-1.15457413249,-1.01261829653,-1.11829652997,-1.93059936909,-2.23186119874,-1.22870662461,-1.04574132492,-2.94164037855,-2.1403785489,-1.05993690852
-1.05791505792,-1.35135135135,-1.34749034749,-1.64478764479,-2.41698841699,-1.30888030888,-0.953667953668,-2.51351351351,-1.61003861004,-0.563706563707,-1.0694980695,-1.00772200772,-0.664092664093,-2.09266409266,-2.89189189189,-1.28185328185,-1.13127413127,-3.50579150579,-1.49420849421,-0.984555984556
-1.19791666667,-1.09375,-0.869791666667,-1.26041666667,-2.42708333333,-0.333333333333,-0.21875,-2.46354166667,-0.880208333333,-0.625,-0.822916666667,-0.713541666667,-0.494791666667,-1.40104166667,-2.67708333333,-0.9375,-0.927083333333,-2.5,-1.21354166667,-0.953125
-2.70454545455,-2.67727272727,-3.22272727273,-3.20454545455,-4.47727272727,-2.99090909091,-2.57727272727,-4.36363636364,-3.26363636364,-2.15,-2.26818181818,-2.58636363636,-2.31818181818,-3.58636363636,-4.79090909091,-2.90454545455,-2.60454545455,-5.33636363636,-3.37272727273,-2.35454545455
-0.734439834025,-1.85892116183,-3.67219917012,-3.01659751037,-3.46887966805,-2.86721991701,-2.6887966805,-3.08298755187,-2.04149377593,-3.04564315353,-2.1244813278,-3.53526970954,-2.5643153527,-3.20746887967,-2.85477178423,-2.30705394191,-2.38174273859,-4.09958506224,-3.23236514523,-2.51037344398
-0.654545454545,-0.926136363636,-0.754545454545,-0.911363636364,-1.30909090909,-0.713636363636,-0.555681818182,-1.45113636364,-0.702272727273,-0.888636363636,-1.15795454545,-0.461363636364,-0.8,-1.12727272727,-1.74772727273,-0.685227272727,-0.8125,-2.03409090909,-1.04318181818,-0.907954545455
-0.737797956867,-0.99772985244,-0.805902383655,-0.972758229285,-1.39954597049,-0.72417707151,-0.606129398411,-1.4494892168,-0.730987514188,-0.883087400681,-1.25539160045,-0.560726447219,-0.785471055619,-1.14415437003,-1.81384790011,-0.726447219069,-0.862656072645,-1.99091940976,-1.09988649262,-0.961407491487
-0.718998862344,-0.941979522184,-0.769055745165,-0.997724687144,-1.42320819113,-0.711035267349,-0.602957906712,-1.44141069397,-0.678043230944,-0.874857792947,-1.22639362912,-0.550625711035,-0.780432309443,-1.13310580205,-1.81228668942,-0.726962457338,-0.814562002275,-2.01023890785,-1.02161547213,-0.919226393629
-0.683731513083,-0.952218430034,-0.763367463026,-0.921501706485,-1.32423208191,-0.707622298066,-0.566552901024,-1.40500568828,-0.708759954494,-0.86803185438,-1.21046643914,-0.53811149033,-0.784982935154,-1.16837315131,-1.78156996587,-0.692832764505,-0.780432309443,-1.96587030717,-1.03071672355,-0.969283276451
-0.657954545455,-0.881818181818,-0.7375,-0.876136363636,-1.28181818182,-0.704545454545,-0.552272727273,-1.35681818182,-0.682954545455,-0.845454545455,-1.18181818182,-0.4875,-0.844318181818,-1.14886363636,-1.74204545455,-0.648863636364,-0.779545454545,-2.07272727273,-1.08522727273,-0.889772727273
-0.732426303855,-0.996598639456,-0.808390022676,-0.992063492063,-1.38095238095,-0.744897959184,-0.596371882086,-1.45011337868,-0.766439909297,-0.91156462585,-1.2074829932,-0.553287981859,-0.800453514739,-1.12925170068,-1.82879818594,-0.734693877551,-0.78798185941,-2.05782312925,-1.10090702948,-0.910430839002
-0.70871559633,-0.965596330275,-0.842889908257,-1.00344036697,-1.3623853211,-0.798165137615,-0.686926605505,-1.48165137615,-0.822247706422,-0.880733944954,-1.22362385321,-0.615825688073,-0.782110091743,-1.20986238532,-1.83142201835,-0.719036697248,-0.803899082569,-2.0378440367,-1.10665137615,-0.94380733945
-0.637777777778,-0.894444444444,-0.736666666667,-0.815555555556,-1.38777777778,-0.656666666667,-0.468888888889,-1.27888888889,-0.733333333333,-0.805555555556,-1.11666666667,-0.44,-0.774444444444,-1.17888888889,-1.72888888889,-0.643333333333,-0.774444444444,-1.96666666667,-1.06444444444,-0.835555555556
-0.7109375,-0.891741071429,-0.709821428571,-0.878348214286,-1.40848214286,-0.672991071429,-0.522321428571,-1.3671875,-0.767857142857,-0.841517857143,-1.14285714286,-0.4375,-0.802455357143,-1.15290178571,-1.68415178571,-0.674107142857,-0.765625,-2.05803571429,-1.04352678571,-0.873883928571
-0.702054794521,-0.920091324201,-0.779680365297,-0.897260273973,-1.25913242009,-0.724885844749,-0.599315068493,-1.37899543379,-0.657534246575,-0.832191780822,-1.18264840183,-0.505707762557,-0.755707762557,-1.11415525114,-1.73744292237,-0.682648401826,-0.821917808219,-1.96118721461,-1.02511415525,-0.90296803653
-0.678815489749,-0.937357630979,-0.765375854214,-0.916856492027,-1.37699316629,-0.714123006834,-0.578587699317,-1.41799544419,-0.668564920273,-0.911161731207,-1.2722095672,-0.570615034169,-0.800683371298,-1.17198177677,-1.80523917995,-0.676537585421,-0.793849658314,-1.9874715262,-1.1013667426,-0.947608200456
-0.55364806867,-0.575107296137,-0.68025751073,-0.697424892704,-0.927038626609,-0.542918454936,-0.495708154506,-1.44849785408,-0.18025751073,-0.815450643777,-0.991416309013,-0.551502145923,-0.420600858369,-0.796137339056,-1.30472103004,-0.699570815451,-0.701716738197,-0.703862660944,-0.643776824034,-0.847639484979
-0.629464285714,-0.526785714286,-0.578125,-0.712053571429,-0.830357142857,-0.457589285714,-0.558035714286,-1.42410714286,-0.111607142857,-0.832589285714,-1.04017857143,-0.46875,-0.323660714286,-0.694196428571,-1.296875,-0.636160714286,-0.647321428571,-0.667410714286,-0.294642857143,-0.962053571429
-0.6,-0.506382978723,-0.553191489362,-0.610638297872,-0.863829787234,-0.463829787234,-0.506382978723,-1.33191489362,-0.0765957446809,-0.878723404255,-1.07446808511,-0.451063829787,-0.282978723404,-0.693617021277,-1.2,-0.582978723404,-0.591489361702,-0.587234042553,-0.465957446809,-0.878723404255
-0.526539278132,-0.501061571125,-0.626326963907,-0.692144373673,-0.76008492569,-0.409766454352,-0.511677282378,-1.39278131635,-0.0658174097665,-0.747346072187,-0.963906581741,-0.543524416136,-0.184713375796,-0.619957537155,-1.1847133758,-0.556263269639,-0.530785562633,-0.501061571125,-0.397027600849,-0.825902335456
-0.574370709382,-0.588100686499,-0.631578947368,-0.711670480549,-0.910755148741,-0.512585812357,-0.517162471396,-1.51945080092,-0.24942791762,-0.803203661327,-0.954233409611,-0.50114416476,-0.276887871854,-0.732265446224,-1.31578947368,-0.66590389016,-0.704805491991,-0.74828375286,-0.437070938215,-0.901601830664
-0.557692307692,-0.587606837607,-0.604700854701,-0.690170940171,-0.777777777778,-0.455128205128,-0.485042735043,-1.39743589744,-0.0726495726496,-0.769230769231,-0.959401709402,-0.57264957265,-0.337606837607,-0.626068376068,-1.20299145299,-0.58547008547,-0.57264957265,-0.711538461538,-0.405982905983,-0.876068376068
-0.495708154506,-0.519313304721,-0.611587982833,-0.665236051502,-0.924892703863,-0.422746781116,-0.502145922747,-1.29613733906,0.0364806866953,-0.828326180258,-1.01931330472,-0.55364806867,-0.268240343348,-0.667381974249,-1.18669527897,-0.583690987124,-0.56008583691,-0.583690987124,-0.412017167382,-0.834763948498
-0.590604026846,-0.469798657718,-0.574944071588,-0.742729306488,-0.863534675615,-0.474272930649,-0.548098434004,-1.33780760626,-0.129753914989,-0.843400447427,-1.00447427293,-0.530201342282,-0.342281879195,-0.720357941834,-1.24161073826,-0.644295302013,-0.572706935123,-0.7225950783,-0.521252796421,-0.93288590604
-0.546038543897,-0.526766595289,-0.618843683084,-0.708779443255,-0.946466809422,-0.436830835118,-0.516059957173,-1.3982869379,-0.0556745182013,-0.758029978587,-0.955032119914,-0.52034261242,-0.282655246253,-0.6852248394,-1.15631691649,-0.586723768737,-0.627408993576,-0.586723768737,-0.428265524625,-0.813704496788
-0.463302752294,-0.534403669725,-0.520642201835,-0.697247706422,-0.844036697248,-0.449541284404,-0.488532110092,-1.40825688073,-0.178899082569,-0.786697247706,-0.98623853211,-0.502293577982,-0.415137614679,-0.706422018349,-1.3623853211,-0.623853211009,-0.688073394495,-0.788990825688,-0.373853211009,-0.873853211009
-0.972555746141,-0.847341337907,-0.905660377358,-0.984562607204,-1.20926243568,-0.73756432247,-0.706689536878,-1.66895368782,-0.406518010292,-0.828473413379,-1.12521440823,-0.830188679245,-0.322469982847,-0.830188679245,-1.51457975986,-0.859348198971,-0.753001715266,-1.25728987993,-0.734133790738,-1.02401372213
-0.914285714286,-0.835294117647,-0.872268907563,-0.873949579832,-1.08403361345,-0.741176470588,-0.653781512605,-1.63361344538,-0.425210084034,-0.8,-1.13613445378,-0.67731092437,-0.356302521008,-0.954621848739,-1.41008403361,-0.83025210084,-0.734453781513,-1.29579831933,-0.801680672269,-1.03025210084
-0.951423785595,-0.79229480737,-0.896147403685,-0.92797319933,-1.2445561139,-0.718592964824,-0.623115577889,-1.69346733668,-0.36013400335,-0.87269681742,-1.20938023451,-0.673366834171,-0.323283082077,-0.901172529313,-1.35008375209,-0.850921273032,-0.772194304858,-1.14070351759,-0.844221105528,-1.07370184255
-0.945762711864,-0.808474576271,-0.940677966102,-0.993220338983,-1.27796610169,-0.727118644068,-0.679661016949,-1.71355932203,-0.461016949153,-0.801694915254,-1.10338983051,-0.71186440678,-0.366101694915,-0.854237288136,-1.37796610169,-0.81186440678,-0.772881355932,-1.41186440678,-0.801694915254,-1.04406779661
-0.921404682274,-0.804347826087,-0.939799331104,-0.969899665552,-1.19899665552,-0.757525083612,-0.607023411371,-1.64046822742,-0.403010033445,-0.854515050167,-1.16889632107,-0.692307692308,-0.347826086957,-0.913043478261,-1.31939799331,-0.822742474916,-0.740802675585,-1.42809364548,-0.811036789298,-1.03678929766
-0.950930626058,-0.818950930626,-0.991539763113,-1.04906937394,-1.39255499154,-0.78510998308,-0.712351945854,-1.66835871404,-0.509306260575,-0.834179357022,-1.16751269036,-0.781725888325,-0.416243654822,-0.94923857868,-1.46531302876,-0.886632825719,-0.780033840948,-1.45346869712,-0.900169204738,-1.06091370558
-0.894409937888,-0.751552795031,-0.892339544513,-0.869565217391,-1.10559006211,-0.662525879917,-0.490683229814,-1.62732919255,-0.242236024845,-0.757763975155,-1.06418219462,-0.645962732919,-0.374741200828,-0.722567287785,-1.17598343685,-0.792960662526,-0.739130434783,-1.24016563147,-0.697722567288,-1.03105590062
-0.958620689655,-0.820689655172,-0.955172413793,-0.98275862069,-1.18965517241,-0.791379310345,-0.698275862069,-1.65344827586,-0.386206896552,-0.860344827586,-1.19310344828,-0.851724137931,-0.296551724138,-0.881034482759,-1.48793103448,-0.906896551724,-0.753448275862,-1.23448275862,-0.78275862069,-1.06034482759
-0.886894075404,-0.802513464991,-0.971274685817,-0.992818671454,-1.2710951526,-0.775583482944,-0.642728904847,-1.72172351885,-0.497307001795,-0.881508078995,-1.12208258528,-0.745062836625,-0.360861759425,-0.906642728905,-1.33752244165,-0.879712746858,-0.752244165171,-1.29443447038,-0.858168761221,-1.02692998205
-1.02030456853,-0.837563451777,-0.962774957699,-0.988155668359,-1.39255499154,-0.800338409475,-0.642978003384,-1.65989847716,-0.463620981387,-0.928934010152,-1.20642978003,-0.746192893401,-0.39255499154,-0.893401015228,-1.49576988156,-0.90524534687,-0.824027072758,-1.37394247039,-0.839255499154,-1.16920473773
-0.897959183673,-0.784013605442,-0.90306122449,-0.962585034014,-1.16666666667,-0.734693877551,-0.678571428571,-1.65816326531,-0.406462585034,-0.87074829932,-1.1343537415,-0.72619047619,-0.326530612245,-0.899659863946,-1.39115646259,-0.809523809524,-0.746598639456,-1.42006802721,-0.845238095238,-1.04591836735
-0.967905405405,-0.849662162162,-0.925675675676,-0.974662162162,-1.13006756757,-0.706081081081,-0.675675675676,-1.6875,-0.407094594595,-0.847972972973,-1.15540540541,-0.739864864865,-0.273648648649,-0.878378378378,-1.41554054054,-0.841216216216,-0.716216216216,-1.32432432432,-0.751689189189,-1.03716216216
-0.903114186851,-0.840830449827,-1.0276816609,-1.00173010381,-1.21799307958,-0.78892733564,-0.640138408304,-1.73010380623,-0.553633217993,-0.846020761246,-1.18166089965,-0.826989619377,-0.427335640138,-0.942906574394,-1.49826989619,-0.891003460208,-0.783737024221,-1.40830449827,-0.801038062284,-1.05709342561
-0.927234927235,-1.05197505198,-1.30561330561,-1.36174636175,-2.0893970894,-1.02494802495,-1.02702702703,-2.3264033264,-0.806652806653,-1.09771309771,-1.21621621622,-0.985446985447,-0.941787941788,-1.38461538462,-2.079002079,-1.17047817048,-1.19126819127,-1.80665280665,-1.32016632017,-1.43866943867
-0.787628865979,-0.919587628866,-1.00206185567,-1.06804123711,-1.61443298969,-0.845360824742,-0.812371134021,-2.08453608247,-0.4,-0.898969072165,-1.05979381443,-0.79381443299,-0.663917525773,-1.03711340206,-1.69278350515,-1.04742268041,-0.938144329897,-1.10309278351,-1.01443298969,-1.23505154639
-0.886597938144,-1.11546391753,-1.22886597938,-1.2,-1.93608247423,-1.02680412371,-1.0206185567,-2.22268041237,-0.59587628866,-1.0824742268,-1.16701030928,-0.931958762887,-0.863917525773,-1.25360824742,-1.84329896907,-1.20824742268,-1.05154639175,-1.51340206186,-1.27628865979,-1.42474226804
-0.826175869121,-0.959100204499,-1.06748466258,-1.0327198364,-1.77505112474,-0.901840490798,-0.826175869121,-2.081799591,-0.476482617587,-1.01226993865,-1.1063394683,-0.791411042945,-0.770961145194,-1.1063394683,-1.78118609407,-1.0327198364,-1.00204498978,-1.29856850716,-1.10224948875,-1.29652351738
-0.888278388278,-0.954212454212,-1.13186813187,-1.05128205128,-2.20879120879,-0.972527472527,-0.838827838828,-2.06776556777,-0.873626373626,-0.981684981685,-1.00732600733,-0.787545787546,-0.987179487179,-1.37728937729,-1.64468864469,-1.07326007326,-1.05860805861,-1.57692307692,-1.29487179487,-1.28754578755
-0.815573770492,-0.889344262295,-1.09836065574,-1.09426229508,-1.75819672131,-0.875,-0.78893442623,-2.05737704918,-0.629098360656,-1.02663934426,-1.18647540984,-0.784836065574,-0.745901639344,-1.22540983607,-1.75204918033,-1.04713114754,-1.00614754098,-1.33401639344,-1.16803278689,-1.34221311475
-0.74,-0.986,-1.124,-1.106,-1.83,-0.958,-0.894,-2.072,-0.618,-1.06,-1.112,-0.82,-0.9,-1.204,-1.742,-1.048,-1.012,-1.35,-1.132,-1.296
-0.870967741935,-1.09677419355,-1.25806451613,-1.25806451613,-2.05846774194,-1.01411290323,-0.987903225806,-2.27217741935,-0.743951612903,-1.11088709677,-1.21572580645,-0.911290322581,-0.91935483871,-1.43548387097,-1.94758064516,-1.15322580645,-1.07862903226,-1.62096774194,-1.27217741935,-1.39314516129
-0.800407331976,-1.00203665988,-1.02851323829,-1.03869653768,-1.82484725051,-0.894093686354,-0.820773930754,-2.06720977597,-0.496945010183,-1.08757637475,-1.17718940937,-0.790224032587,-0.859470468432,-1.20773930754,-1.7800407332,-1.06924643585,-1.00610997963,-1.41751527495,-1.17311608961,-1.35030549898
-0.879518072289,-1.06024096386,-1.25502008032,-1.21285140562,-2.08032128514,-1.05823293173,-0.989959839357,-2.30923694779,-0.853413654618,-1.14859437751,-1.20883534137,-0.847389558233,-0.963855421687,-1.49397590361,-1.96385542169,-1.19678714859,-1.17469879518,-1.61445783133,-1.41365461847,-1.44779116466
-0.818181818182,-0.995867768595,-1.14049586777,-1.05991735537,-2.02066115702,-0.964876033058,-0.816115702479,-2.12603305785,-0.683884297521,-1.10123966942,-1.18801652893,-0.77479338843,-0.863636363636,-1.25826446281,-1.80991735537,-1.10123966942,-1.05578512397,-1.46900826446,-1.17561983471,-1.37809917355
-0.862422997947,-0.924024640657,-1.10882956879,-1.09240246407,-1.84599589322,-0.917864476386,-0.841889117043,-2.14168377823,-0.568788501027,-1.09445585216,-1.15811088296,-0.778234086242,-0.866529774127,-1.25872689938,-1.8295687885,-1.06776180698,-1.03696098563,-1.34291581109,-1.16016427105,-1.35112936345
