gaac_0,gaac_1,gaac_2,gaac_3,gaac_4
0.393798449612,0.156589147287,0.172093023256,0.0868217054264,0.190697674419
0.370139968896,0.157076205288,0.169517884914,0.0917573872473,0.211508553655
0.389908256881,0.142201834862,0.160550458716,0.0902140672783,0.217125382263
0.359929078014,0.173758865248,0.109929078014,0.11170212766,0.244680851064
0.344651952462,0.164685908319,0.146010186757,0.112054329372,0.23259762309
0.369397217929,0.151468315301,0.166924265842,0.097372488408,0.214837712519
0.369565217391,0.175465838509,0.172360248447,0.105590062112,0.17701863354
0.35,0.156896551724,0.127586206897,0.098275862069,0.26724137931
0.360227272727,0.147727272727,0.172727272727,0.110227272727,0.209090909091
0.372918978912,0.15205327414,0.142064372919,0.105438401776,0.227524972253
0.352028639618,0.145584725537,0.0787589498807,0.110978520286,0.312649164678
0.337528604119,0.151029748284,0.12585812357,0.12356979405,0.262013729977
0.398826979472,0.146627565982,0.134897360704,0.0674486803519,0.25219941349
0.387573964497,0.144970414201,0.118343195266,0.085798816568,0.263313609467
0.41369047619,0.127976190476,0.127976190476,0.0654761904762,0.264880952381
0.38,0.157142857143,0.117142857143,0.0742857142857,0.271428571429
0.400576368876,0.158501440922,0.0951008645533,0.0691642651297,0.276657060519
0.361194029851,0.146268656716,0.113432835821,0.0835820895522,0.29552238806
0.361445783133,0.156626506024,0.10843373494,0.0753012048193,0.298192771084
0.395136778116,0.151975683891,0.136778115502,0.0790273556231,0.237082066869
0.391176470588,0.147058823529,0.138235294118,0.0764705882353,0.247058823529
0.400611620795,0.149847094801,0.146788990826,0.0825688073394,0.220183486239
0.387387387387,0.126126126126,0.0990990990991,0.0870870870871,0.3003003003
0.372037914692,0.137440758294,0.14691943128,0.0947867298578,0.248815165877
0.398058252427,0.179611650485,0.148058252427,0.0606796116505,0.21359223301
0.395577395577,0.167076167076,0.110565110565,0.0835380835381,0.243243243243
0.438596491228,0.137844611529,0.0902255639098,0.0852130325815,0.248120300752
0.356589147287,0.186046511628,0.178294573643,0.108527131783,0.170542635659
0.502551020408,0.127551020408,0.117346938776,0.0535714285714,0.198979591837
0.519083969466,0.119592875318,0.114503816794,0.0483460559796,0.198473282443
0.553571428571,0.133928571429,0.0625,0.0267857142857,0.223214285714
0.326203208556,0.135472370766,0.153297682709,0.131907308378,0.25311942959
0.457700650759,0.125813449024,0.117136659436,0.0650759219089,0.234273318872
0.348101265823,0.161392405063,0.139240506329,0.126582278481,0.224683544304
0.358422939068,0.129032258065,0.132616487455,0.132616487455,0.247311827957
0.332179930796,0.155709342561,0.124567474048,0.131487889273,0.256055363322
0.341463414634,0.142857142857,0.11149825784,0.1393728223,0.264808362369
0.42930153322,0.12265758092,0.129471890971,0.0630323679727,0.255536626917
0.392156862745,0.176470588235,0.147058823529,0.117647058824,0.166666666667
0.46,0.15,0.16,0.04,0.19
0.42,0.173333333333,0.173333333333,0.0533333333333,0.18
0.395973154362,0.167785234899,0.174496644295,0.0738255033557,0.187919463087
0.402985074627,0.114427860697,0.119402985075,0.0845771144279,0.278606965174
0.374581939799,0.107023411371,0.133779264214,0.0869565217391,0.297658862876
0.443493150685,0.119863013699,0.111301369863,0.0873287671233,0.23801369863
0.386160714286,0.147321428571,0.160714285714,0.127232142857,0.178571428571
0.359908883827,0.150341685649,0.152619589977,0.136674259681,0.200455580866
0.37416481069,0.135857461024,0.158129175947,0.120267260579,0.211581291759
0.341685649203,0.136674259681,0.161731207289,0.120728929385,0.239179954442
0.370114942529,0.126436781609,0.151724137931,0.124137931034,0.227586206897
0.427419354839,0.112903225806,0.120967741935,0.0806451612903,0.258064516129
