edp_0,edp_1,edp_2,edp_3,edp_4,edp_5,edp_6,edp_7,edp_8,edp_9,edp_10,edp_11,edp_12,edp_13,edp_14,edp_15,edp_16,edp_17,edp_18,edp_19
1.74404836683,2.2878611809,2.09002826633,2.38971419598,2.88949434673,2.0270571608,2.50720791457,2.43487751256,2.22413630653,2.62894158291,2.28377826633,2.42313128141,2.1462468593,2.3916928392,2.33327575377,1.69772298995,1.68123429648,3.31320665829,2.10931218593,2.34828831658
1.67447257384,2.18678797468,1.8440664557,2.19944620253,2.81495253165,1.89034810127,2.38180379747,2.22318037975,2.02162447257,2.34219409283,2.10176687764,2.40922995781,1.93014240506,2.31371308017,2.32341772152,1.60303270042,1.53462552743,3.13858122363,2.01901371308,2.1072257384
1.7425817757,2.25300817757,1.94871495327,2.21691004673,2.79935747664,1.96048481308,2.4390478972,2.27651869159,2.17316004673,2.51089369159,2.22371495327,2.43081191589,2.05759345794,2.3144567757,2.39783878505,1.63659462617,1.59596962617,3.16431074766,1.9996203271,2.23051985981
1.82820512821,2.34814102564,2.08073717949,2.39288461538,2.85730769231,2.10544871795,2.61682692308,2.5058974359,2.28291666667,2.76551282051,2.32134615385,2.59224358974,2.18564102564,2.52919871795,2.46551282051,1.72477564103,1.72993589744,3.30006410256,2.20679487179,2.44112179487
2.06325448613,2.60032626427,2.34971451876,2.73491027732,3.02826264274,2.34820554649,2.87761011419,2.94465742251,2.6189233279,3.0895187602,2.5910685155,2.90562805873,2.44351549755,2.75093800979,2.76019575856,1.98572593801,1.96965742251,3.53050570962,2.35530179445,2.78601141925
2.18032820097,2.8431726094,2.46087925446,2.87246758509,3.10512560778,2.43709481361,3.02117098865,3.02453403566,2.67826175041,3.26258103728,2.68162479741,2.98575769854,2.55301863857,2.83883711507,2.76006888169,2.05111426256,2.06173014587,3.79037682334,2.45245137763,2.93292139384
1.95403899721,2.35201949861,2.23252089136,2.62339832869,3.01253481894,2.13729108635,2.78840529248,2.69536908078,2.37792479109,2.89933844011,2.44066852368,2.70616295265,2.33969359331,2.62151810585,2.5327994429,1.86727019499,1.79738857939,3.51852367688,2.29818941504,2.59536908078
1.60094142259,2.07570606695,1.81545502092,2.11210774059,2.73117154812,1.79568514644,2.22180962343,2.14011506276,1.95235355649,2.28007322176,2.03004707113,2.22494769874,1.88859832636,2.1585251046,2.23917364017,1.51521966527,1.49173640167,2.96699790795,1.90970188285,2.0637290795
1.94929078014,2.32769503546,2.21865248227,2.64886524823,2.89262411348,2.09606382979,2.745,2.68397163121,2.46010638298,2.95276595745,2.46744680851,2.64897163121,2.40439716312,2.60294326241,2.46723404255,1.84563829787,1.81563829787,3.455,2.23982269504,2.6174822695
2.15014297386,2.67890114379,2.44887663399,2.83813316993,2.99842728758,2.3945874183,2.96832107843,2.94127859477,2.59662990196,3.15451388889,2.65316584967,2.96595179739,2.49307598039,2.76815767974,2.67412173203,2.01317401961,1.978125,3.76256127451,2.35484068627,2.846875
1.98309248555,2.73424855491,2.62817919075,3.16054913295,3.39927745665,2.39523121387,2.82196531792,2.76416184971,2.78858381503,3.00144508671,2.65679190751,3.26286127168,2.71806358382,2.79378612717,3.18843930636,1.91430635838,1.80317919075,3.78280346821,2.37832369942,2.72817919075
2.12621428571,2.8945,2.8475,3.32764285714,3.50792857143,2.48992857143,2.95207142857,2.91707142857,2.83135714286,3.24178571429,2.75435714286,3.37735714286,2.82764285714,2.88278571429,3.30707142857,1.97792857143,1.89521428571,3.90978571429,2.62221428571,2.8225
2.25752923977,2.95899122807,3.06805555556,3.58238304094,3.88501461988,2.73179824561,3.36703216374,3.14115497076,3.07975146199,3.44978070175,3.00314327485,3.67902046784,3.08647660819,3.15153508772,3.48983918129,2.25519005848,1.99612573099,4.13326023392,2.7442251462,3.09685672515
2.0644047619,2.74380952381,2.58238095238,3.07654761905,3.40964285714,2.5905952381,3.18011904762,2.78488095238,2.5169047619,2.9119047619,2.63107142857,3.52333333333,2.64107142857,2.89369047619,2.97726190476,2.00869047619,1.85880952381,3.69988095238,2.48535714286,2.55916666667
2.0057160804,2.8881281407,2.65370603015,3.10383165829,3.56790201005,2.47028894472,2.72167085427,2.81765075377,2.49880653266,3.04290201005,2.56212311558,3.33222361809,2.64227386935,2.86111809045,3.08523869347,1.96300251256,1.77644472362,3.72644472362,2.42933417085,2.65998743719
2.10355329949,2.95063451777,2.72487309645,3.25799492386,3.51078680203,2.66992385787,3.19987309645,2.83743654822,2.74682741117,3.06852791878,2.74276649746,3.65609137056,2.81675126904,2.89479695431,3.0576142132,2.05837563452,1.85304568528,3.72918781726,2.57271573604,2.75710659898
2.24638728324,3.12557803468,3.12601156069,3.65664739884,3.83063583815,2.72630057803,3.25549132948,3.22037572254,3.11228323699,3.36502890173,3.10404624277,3.72615606936,3.02601156069,3.17658959538,3.6161849711,2.29913294798,2.07297687861,4.03497109827,2.78973988439,3.17774566474
2.19644808743,3.13797814208,2.97158469945,3.43893442623,3.57663934426,2.74644808743,3.11775956284,3.00915300546,2.91229508197,3.08907103825,2.89071038251,3.62213114754,2.88620218579,2.98920765027,3.4293715847,2.20245901639,1.92540983607,3.8381147541,2.61666666667,2.81530054645
2.09283707865,3.07134831461,2.91278089888,3.32176966292,3.58005617978,2.54662921348,2.99143258427,2.90435393258,2.78511235955,3.15505617978,2.78693820225,3.42345505618,2.78988764045,3.04466292135,3.23637640449,2.0345505618,1.88005617978,3.70323033708,2.5066011236,2.75997191011
2.165625,3.08551136364,2.98622159091,3.40951704545,3.61107954545,2.71747159091,3.21221590909,3.13778409091,3.08309659091,3.16960227273,2.78139204545,3.78252840909,2.85383522727,2.98053977273,3.33252840909,2.13181818182,1.92954545455,3.81690340909,2.69673295455,2.88693181818
2.15844017094,2.55053418803,2.94177350427,3.23707264957,2.95865384615,3.01271367521,3.51228632479,3.2016025641,2.3077991453,3.14583333333,3.0063034188,2.69818376068,2.64070512821,3.82553418803,3.08856837607,2.4563034188,2.96378205128,4.07126068376,3.34155982906,3.04775641026
2.50956790123,3.11543209877,3.18611111111,3.92685185185,3.3987654321,2.82469135802,3.91388888889,3.57854938272,3.20895061728,3.52160493827,2.94737654321,3.66265432099,2.85354938272,3.54845679012,3.7600308642,2.43271604938,2.50694444444,4.96867283951,3.31944444444,3.27098765432
6.86100157729,5.02598580442,6.32929810726,6.91865141956,5.09759463722,4.85295741325,5.03261041009,7.4219637224,5.34901419558,6.71320977918,5.51399842271,5.02046529968,5.04743690852,5.2266955836,5.73994479495,5.8733044164,5.1528785489,6.38442429022,5.70114353312,6.75934542587
6.35673728814,6.14326271186,5.50377118644,6.96258474576,5.4438559322,5.42826271186,6.0768220339,6.10766949153,5.96216101695,6.75419491525,7.09216101695,5.77080508475,6.1561440678,5.95631355932,6.00733050847,4.82029661017,4.73360169492,6.14461864407,5.85775423729,5.86809322034
6.99837962963,6.67884259259,5.8099537037,7.59013888889,6.01884259259,5.82291666667,6.6225462963,6.73375,6.28421296296,7.4874537037,7.81384259259,6.28023148148,6.68106481481,6.5774537037,6.48699074074,5.29310185185,5.18662037037,6.50449074074,6.42680555556,6.56773148148
2.03998422713,2.42255520505,2.43777602524,2.79889589905,2.88406940063,2.25780757098,2.45015772871,2.89826498423,2.81277602524,2.72870662461,2.3903785489,2.27200315457,2.4927444795,2.43541009464,2.70386435331,1.94637223975,1.89495268139,4.10102523659,2.33178233438,2.54022082019
2.09514984227,2.63229495268,2.55792586751,2.86391955836,3.13150630915,2.37172712934,2.50429810726,3.08253154574,3.16470820189,2.88781545741,2.54822555205,2.41944006309,2.52638012618,2.62740536278,2.83962933754,2.00256309148,2.02811514196,4.33521293375,2.69412460568,2.57795741325
3.64779069767,4.66988372093,4.31302325581,5.31104651163,4.14034883721,4.15941860465,4.97162790698,5.32441860465,3.955,5.05546511628,4.29069767442,4.65127906977,3.85930232558,4.23534883721,5.06174418605,3.82372093023,3.67139534884,4.85058139535,4.0373255814,4.16197674419
3.4051056338,4.36813380282,3.87646713615,5.03785211268,3.92728873239,3.93761737089,4.52564553991,4.88996478873,3.81825117371,4.63409624413,4.08656103286,4.38491784038,3.72987089202,3.99301643192,4.70909624413,3.51343896714,3.35404929577,4.6213028169,3.93362676056,3.96660798122
3.64431279621,4.57085308057,4.16409952607,5.38056872038,4.12120853081,4.21066350711,4.888507109,5.20710900474,4.0077014218,5.15710900474,4.32144549763,4.62997630332,3.85710900474,4.19336492891,4.92120853081,3.69372037915,3.61255924171,4.58258293839,4.12417061611,4.26421800948
3.8047759434,5.09946933962,4.40218160377,5.515625,4.27553066038,4.49109669811,5.20277122642,5.41326650943,4.08154481132,5.25501179245,4.55784198113,5.05371462264,3.9639740566,4.38838443396,5.39593160377,4.05701650943,3.78944575472,4.87387971698,4.16196933962,4.21998820755
3.91603773585,4.99952830189,4.44752358491,5.5366745283,4.25683962264,4.50554245283,5.22523584906,5.60566037736,3.97110849057,5.23278301887,4.52134433962,5.07134433962,4.00365566038,4.43054245283,5.32700471698,3.99622641509,3.87676886792,5.05106132075,4.19127358491,4.39964622642
3.46977699531,4.65557511737,4.0771713615,5.23714788732,3.98127934272,4.11731220657,4.85991784038,5.27271126761,3.89465962441,4.89771126761,4.32188967136,4.70745305164,3.86813380282,4.13409624413,5.05698356808,3.69571596244,3.54841549296,4.74172535211,3.95123239437,4.05111502347
3.42251184834,4.67369668246,4.12914691943,5.23045023697,4.02120853081,4.23483412322,4.99277251185,4.9558056872,3.78009478673,5.00450236967,4.35841232227,4.75568720379,3.77464454976,4.2268957346,4.89075829384,3.69454976303,3.53246445498,4.5663507109,4.00426540284,4.09952606635
2.98807692308,3.71173076923,3.16846153846,4.28307692308,3.5575,2.75173076923,3.66442307692,3.49538461538,3.335,3.38028846154,3.62288461538,3.07096153846,3.21019230769,3.7175,3.95163461538,2.7125,2.5025,5.31961538462,3.45846153846,3.20490384615
1.95367879747,1.99742879747,1.97662183544,2.46206487342,2.42377373418,1.94553006329,2.35288765823,2.53358386076,2.29426424051,2.48089398734,2.22258702532,2.19560917722,2.12266613924,2.08872626582,2.51499208861,1.7866693038,1.70526107595,3.73310917722,2.00803006329,2.22242879747
1.99882075472,2.23537735849,2.20275157233,2.50141509434,2.34921383648,2.01761006289,2.42562893082,2.64386792453,2.38836477987,2.50448113208,2.2713836478,2.3768081761,2.30943396226,2.21407232704,2.48018867925,1.88812893082,1.6963836478,3.91132075472,2.19811320755,2.29040880503
1.96538161994,2.15619158879,2.19357476636,2.56343457944,2.64264018692,2.14131619938,2.66865264798,2.80237538941,2.61491433022,2.45346573209,2.30564641745,2.5589953271,2.24731308411,2.16234423676,2.60307632399,1.89887071651,1.77558411215,3.8882788162,2.19567757009,2.32184579439
1.83990384615,1.97822802198,1.88173076923,2.36092032967,2.47342032967,1.78592032967,2.16126373626,2.19093406593,2.25267857143,2.19278846154,1.91929945055,1.96771978022,2.02994505495,2.18303571429,2.23736263736,1.49608516484,1.56298076923,3.43818681319,1.97657967033,1.89464285714
1.91664383562,2.05184931507,2.02815068493,2.61691780822,2.46020547945,1.79602739726,2.26054794521,2.61739726027,2.34719178082,2.39452054795,2.06609589041,2.11054794521,2.25808219178,2.32232876712,2.60171232877,1.61821917808,1.73246575342,3.57075342466,2.14568493151,2.10410958904
1.9391184573,1.93285123967,1.98464187328,2.41198347107,2.48760330579,1.7532369146,2.1132231405,2.32052341598,2.46267217631,2.27548209366,1.95296143251,2.02389807163,2.12906336088,2.07327823691,2.22438016529,1.541184573,1.61900826446,3.54297520661,2.03650137741,1.90261707989
1.8088028169,1.86112676056,1.81161971831,2.35514084507,2.41971830986,1.69612676056,2.12922535211,2.31535211268,2.18415492958,2.13323943662,1.89542253521,1.85633802817,2.1511971831,2.11816901408,2.26542253521,1.47563380282,1.50767605634,3.40028169014,1.93612676056,1.79866197183
1.76282798834,1.972303207,1.89948979592,2.41603498542,2.37813411079,1.79846938776,2.13695335277,2.34365889213,2.40174927114,2.22485422741,1.87602040816,1.8833819242,2.10196793003,2.07011661808,2.16428571429,1.45896501458,1.55677842566,3.39744897959,2.1112244898,1.87798833819
1.71628056628,2.22728442728,2.12094594595,2.45006435006,2.73548906049,1.96367438867,2.31418918919,2.32323037323,2.34713642214,2.46756756757,2.27306949807,2.13175675676,2.1213963964,2.30563063063,2.5342985843,1.69417631918,1.69041184041,3.65077220077,2.19366151866,2.15881595882
1.63507250946,2.071610971,1.94244955864,2.30001576293,2.51253152585,1.82722257251,2.15272698613,2.24500315259,2.20143442623,2.33072194199,2.15751891551,2.02775851198,1.94440416141,2.26584174023,2.35559583859,1.62905107188,1.5768442623,3.36079760404,2.03548234552,2.05118221942
5.91987704918,7.98586065574,7.38606557377,9.15174180328,5.57274590164,7.17469262295,8.57079918033,6.8487704918,7.3580942623,8.27858606557,7.69713114754,7.80092213115,5.9699795082,7.61116803279,7.39364754098,6.1487704918,5.55932377049,6.80010245902,6.98821721311,7.03268442623
2.10397614314,2.82644135189,2.46252485089,3.02196819085,2.78851888668,2.23608349901,2.43846918489,2.87629224652,2.86784294235,2.59155069583,2.79826043738,2.21978131213,2.6060139165,3.08653081511,3.35412524851,2.07445328032,2.04413518887,5.08300198807,2.92524850895,2.33712723658
4.35992063492,4.9333994709,4.29325396825,5.27863756614,4.16051587302,4.15443121693,4.98650793651,5.10079365079,5.40681216931,4.94689153439,4.89543650794,4.41177248677,4.1748015873,5.03273809524,4.90654761905,4.33187830688,4.02804232804,5.35224867725,4.58816137566,4.39259259259
1.7397298995,2.07672738693,1.9727701005,2.58790829146,2.45310929648,1.84255653266,2.16372487437,2.43457914573,2.38991834171,2.2943781407,1.91680276382,2.03269472362,1.88049623116,2.24871231156,2.38319723618,1.7568781407,1.78910175879,2.93646356784,2.20172738693,2.02295854271
1.74783464567,2.1875328084,2.03333333333,2.60715223097,2.55459317585,1.99173228346,2.24435695538,2.54416010499,2.40669291339,2.39757217848,2.00734908136,2.17867454068,2.00439632546,2.53556430446,2.60072178478,1.80859580052,1.8781496063,3.07572178478,2.41410761155,2.11482939633
1.71487299465,2.20270721925,1.99956550802,2.70137032086,2.58118315508,1.98592914439,2.24141042781,2.57957887701,2.50959224599,2.37683823529,2.04435160428,2.26052807487,1.96059491979,2.42536764706,2.53118315508,1.82429812834,1.86427139037,3.06921791444,2.31440508021,2.0390040107
6.16371107266,7.56466262976,7.03923010381,7.68187716263,6.0750432526,7.48118512111,8.51621972318,7.53066608997,7.32210207612,7.8330017301,7.43758650519,7.82798442907,6.0937283737,7.31345155709,8.13282871972,6.43576989619,5.84701557093,7.05687716263,6.24355536332,6.51656574394
5.03402061856,5.70109536082,4.75863402062,6.2012242268,4.97770618557,4.94143041237,5.74587628866,6.00947164948,5.53743556701,5.81984536082,5.57699742268,5.0587628866,4.89851804124,5.93331185567,6.07860824742,4.31088917526,4.41237113402,6.90354381443,5.49896907216,5.41333762887
5.63531468531,6.18006993007,5.48566433566,6.89729020979,5.36756993007,5.13627622378,6.72045454545,6.57325174825,5.34152097902,6.62141608392,6.04903846154,6.03653846154,5.71494755245,6.34615384615,7.04414335664,4.78907342657,5.03636363636,6.29615384615,6.01293706294,6.18863636364
2.98023114355,3.95383211679,3.96192214112,4.46964720195,3.57055961071,3.51879562044,3.82177615572,4.04616788321,3.60675182482,4.25717761557,3.77889294404,4.00091240876,3.13448905109,3.48868613139,4.22055961071,3.18090024331,2.91186131387,4.77390510949,3.69385644769,3.4848540146
2.46169499106,3.141480322,3.21563059034,3.90538908766,2.98266994633,2.7603980322,3.2477862254,3.25726744186,2.99183810376,3.28955724508,3.14523703041,2.9751118068,3.0622763864,3.40100626118,3.66285778175,2.71809033989,2.47131037567,4.79666815742,3.57193649374,3.04429785331
2.57921875,3.19805803571,3.34046875,3.91622767857,3.10287946429,2.90162946429,3.31113839286,3.43515625,3.13279017857,3.37448660714,3.23805803571,3.05756696429,3.04752232143,3.56560267857,3.74962053571,2.82417410714,2.49453125,5.01979910714,3.70020089286,3.09926339286
4.28956896552,7.2950862069,5.06905172414,6.64474137931,4.28422413793,5.54853448276,6.48284482759,5.43422413793,4.91939655172,5.19543103448,5.91336206897,5.83525862069,4.63887931034,4.96129310345,5.89698275862,4.40663793103,4.4475,6.3625,5.08181034483,4.57543103448
1.75920365535,1.98361618799,2.30398172324,2.50953002611,2.75548302872,2.06037859008,1.98975195822,2.49040469974,2.3546997389,2.33224543081,2.10326370757,2.02539164491,2.10567885117,2.52251958225,3.16873368146,1.82382506527,1.7591383812,3.8251305483,2.14823759791,2.0909921671
1.69708333333,1.95823717949,2.30772435897,2.45048076923,2.60080128205,2.01657051282,1.9328525641,2.53868589744,2.25836538462,2.34766025641,2.16362179487,1.94163461538,2.09195512821,2.56330128205,3.08772435897,1.77676282051,1.76381410256,3.53875,2.08157051282,2.04060897436
2.66834698055,3.19048106448,2.74603377687,3.18265097236,3.68743602866,3.3192937564,4.00386386899,3.32648413511,2.43792221085,3.43052712385,3.41604401228,3.07679119754,2.67208290686,3.43648925281,3.422185261,2.53799897646,2.34247697032,3.84849027636,2.69314227226,2.93405834186
2.78554846939,3.34608418367,2.92784438776,3.34985969388,3.68996173469,3.41177295918,4.19769132653,3.4712627551,2.54090561224,3.56618622449,3.45156887755,3.21692602041,2.77929846939,3.41202806122,3.56669642857,2.67743622449,2.4412372449,3.93654336735,2.84269132653,3.05677295918
2.38438967136,2.84295774648,2.5705399061,3.03251173709,2.96525821596,2.53990610329,2.89577464789,2.93626760563,3.15387323944,2.98251173709,2.79330985915,2.73591549296,2.73744131455,3.16349765258,3.40422535211,2.29154929577,2.32558685446,4.32488262911,2.97746478873,2.7353286385
2.25077380952,2.53946428571,2.47625,2.89791666667,2.75827380952,2.32886904762,2.82636904762,2.76541666667,3.06744047619,2.89053571429,2.61779761905,2.42541666667,2.51910714286,3.03339285714,3.34029761905,2.18160714286,2.26553571429,3.73625,2.69041666667,2.70470238095
2.09906103286,2.54401408451,2.28814553991,2.68462441315,2.69941314554,2.29366197183,2.65481220657,2.70105633803,3.03779342723,2.76443661972,2.50105633803,2.29237089202,2.28309859155,2.76197183099,3.26384976526,1.98356807512,2.08755868545,3.74530516432,2.56807511737,2.4367370892
2.06631886477,2.3066360601,2.39127712855,3.03768781302,3.11293823038,2.20792988314,2.89378130217,2.57282971619,2.56368948247,2.53610183639,2.69035893155,2.62858931553,2.5887312187,3.06331385643,3.35237896494,2.00388146912,1.90943238731,4.47712854758,3.05847245409,2.19361435726
2.3254753915,2.74907718121,2.90366331096,3.46579977629,3.10780201342,2.54639261745,2.83022930649,2.99913310962,2.97888702461,3.00841722595,2.92631431767,2.84527404922,3.02620246085,3.57200782998,3.27318232662,2.35511744966,2.3519295302,4.55271252796,3.31574384787,2.74851789709
3.29168669872,3.85222355769,4.22878605769,4.65186298077,4.47642227564,3.66700721154,4.10358573718,4.06195913462,3.55831330128,3.82958733974,3.55046073718,4.06652644231,3.48231169872,4.30554887821,4.54869791667,3.14873798077,3.05206330128,5.1351963141,4.11444310897,3.38215144231
2.34871323529,2.74595588235,2.54883578431,3.10177696078,2.725,2.4012254902,3.01850490196,3.1331495098,2.84944852941,3.08210784314,2.82414215686,2.58995098039,2.62726715686,2.52745098039,3.21053921569,2.26047794118,2.23345588235,4.02077205882,2.46838235294,2.728125
2.24498175182,2.54127128954,2.4078163017,2.83768248175,2.68889902676,2.23585766423,2.86560218978,2.94741484185,2.71468978102,2.81785279805,2.67782846715,2.42101581509,2.46018856448,2.43956812652,2.9272810219,2.1278892944,2.09406934307,3.98397201946,2.43895985401,2.47040754258
1.97977989488,2.33273653088,2.24702693824,2.91272996058,2.82820302234,2.15267739816,2.2392739816,2.56151445466,2.56381406045,2.67311103811,2.62886005256,2.24939224704,2.29019382392,2.84078515112,2.89157358739,1.92968134034,2.03520039422,4.08487187911,2.75142904074,2.56969448095
2.71827330508,4.05863347458,3.71753177966,4.15492584746,4.03956567797,3.41085805085,4.26043432203,4.29041313559,4.33945974576,3.76657838983,3.89221398305,4.02907838983,3.52854872881,4.25206567797,4.76933262712,2.97791313559,2.95450211864,5.55990466102,3.79295550847,3.43384533898
2.88366858238,4.23568007663,4.14372605364,3.97485632184,4.38472222222,3.77025862069,4.30799808429,4.41154214559,4.61259578544,3.9063697318,4.0308908046,4.18510536398,3.73778735632,4.28740421456,4.83606321839,3.13376436782,3.17332375479,5.80876436782,3.98328544061,3.56690613027
1.80455917874,2.23360507246,2.33626207729,2.72074275362,2.5467089372,1.86995772947,2.28257850242,2.605102657,2.39048913043,2.30166062802,2.31168478261,2.32267512077,2.24519927536,2.41899154589,2.51597222222,1.87967995169,1.72551328502,3.35504227053,2.03457125604,2.1246678744
1.75332977208,2.26383547009,1.86290954416,2.40112179487,2.880252849,1.9172542735,2.32840099715,2.44599358974,2.18199786325,2.56672008547,2.24236111111,2.03078703704,2.14221866097,2.45311609687,2.4926460114,1.75653490028,1.69435541311,3.52459045584,2.15226139601,2.37733262108
3.27980456026,3.77174267101,3.55960912052,4.62043973941,3.92491856678,3.39633550489,3.79731270358,3.80480456026,4.1569218241,4.44153094463,3.96587947883,3.88403908795,3.58542345277,3.96131921824,4.03737785016,3.19087947883,2.97483713355,4.8493485342,3.56327361564,3.88721498371
3.20582264957,3.76474358974,3.06773504274,3.69898504274,3.43514957265,2.99417735043,3.53002136752,3.97457264957,3.40945512821,3.46853632479,3.52895299145,3.18311965812,2.93429487179,3.24551282051,3.71047008547,2.91575854701,2.62927350427,4.46773504274,3.24113247863,3.19252136752
3.56663747811,4.0112084063,3.4292469352,4.58498248687,3.57294220665,3.59001751313,4.2938704028,4.07018388792,3.56514886165,3.93765323993,3.7576619965,3.50647985989,3.67276707531,3.55582311734,4.21856392294,3.00039404553,2.77469352014,4.72793345009,3.3811295972,3.55179509632
3.75350877193,4.30653508772,3.71644736842,4.86324561404,3.74096491228,3.80131578947,4.44728070175,4.31653508772,3.90004385965,4.13771929825,4.00206140351,3.64381578947,3.85578947368,3.82605263158,4.5875877193,3.21793859649,2.98210526316,4.90864035088,3.53451754386,3.70254385965
3.52309027778,3.72465277778,4.23854166667,5.41111111111,3.79479166667,3.809375,5.37447916667,4.64548611111,4.21493055556,4.98784722222,4.60260416667,4.08697916667,4.11319444444,4.37013888889,4.28611111111,3.53715277778,3.27604166667,4.81579861111,3.40225694444,4.04375
2.62903726708,3.79223602484,3.98788819876,4.71211180124,3.47919254658,3.57251552795,4.01863354037,3.68788819876,3.5698757764,4.35543478261,3.53804347826,4.25,3.31723602484,3.59347826087,3.90559006211,2.71832298137,2.73121118012,4.55046583851,3.01397515528,3.81366459627
4.52623355263,4.39942434211,5.14268092105,6.35501644737,4.41340460526,4.60715460526,5.78001644737,6.66652960526,4.85008223684,7.11784539474,5.67409539474,5.72064144737,4.80485197368,5.49942434211,5.83050986842,4.49679276316,4.77129934211,5.27097039474,4.37722039474,6.81044407895
4.24811046512,4.51497093023,4.27834302326,5.04316860465,3.44345930233,4.27427325581,5.47427325581,4.72136627907,4.48880813953,4.57630813953,4.42281976744,4.40363372093,3.48270348837,4.42281976744,4.41671511628,3.53270348837,3.45130813953,5.08037790698,3.2449127907,4.10799418605
4.94622093023,5.17209302326,4.88575581395,5.56831395349,3.88313953488,4.98924418605,6.00203488372,5.14796511628,4.91540697674,4.95290697674,4.84593023256,5.12441860465,3.86976744186,4.79215116279,4.7523255814,4.0636627907,3.8636627907,5.49680232558,3.72936046512,4.51889534884
4.84825581395,5.09505813953,4.69447674419,5.69040697674,3.74011627907,4.83546511628,5.61511627907,5.14651162791,4.95319767442,5.00377906977,4.76453488372,5.03488372093,3.78953488372,4.69970930233,4.81918604651,3.97151162791,3.69098837209,5.27761627907,3.70494186047,4.45406976744
4.05795454545,3.57659090909,4.01909090909,4.65136363636,3.74909090909,4.46613636364,5.50727272727,3.62863636364,4.63136363636,4.38727272727,4.10318181818,4.37840909091,5.04431818182,4.07954545455,3.62090909091,3.23909090909,2.86454545455,4.4125,3.40931818182,3.11704545455
4.32099514563,3.6557038835,4.10230582524,4.88046116505,3.93677184466,4.61492718447,5.65716019417,3.8307038835,4.90424757282,4.52924757282,4.13895631068,4.68919902913,5.08919902913,4.1270631068,3.71419902913,3.40788834951,2.9270631068,4.61298543689,3.52366504854,3.2088592233
4.96197552448,5.62071678322,6.32159090909,7.22596153846,4.08557692308,5.67386363636,7.27823426573,5.94921328671,6.06075174825,6.61634615385,6.11687062937,6.52421328671,5.18837412587,5.38994755245,6.27368881119,4.8340034965,4.28347902098,6.34589160839,4.73173076923,5.15096153846
4.96436170213,5.70230496454,6.52677304965,7.47358156028,4.45868794326,5.89804964539,7.53333333333,6.15141843972,6.02482269504,6.96453900709,6.22570921986,6.93758865248,5.25265957447,5.70868794326,6.40709219858,4.78085106383,4.24007092199,6.39556737589,4.8390070922,5.40390070922
4.73513986014,5.73321678322,6.38199300699,7.1013986014,4.09632867133,5.7951048951,7.38793706294,5.94143356643,6.0270979021,6.53286713287,5.84090909091,6.64318181818,5.03146853147,5.43548951049,6.20472027972,4.72867132867,4.29020979021,6.28933566434,4.81258741259,5.09423076923
1.40834497207,1.86616620112,1.72042597765,2.21735335196,2.27063547486,1.83655726257,2.16421089385,2.03676675978,2.0280377095,1.79465782123,1.99640363128,1.84137569832,1.88467178771,1.92377793296,2.27063547486,1.48327513966,1.35289804469,3.37328910615,1.82754888268,1.64870810056
1.58453212291,2.14165502793,2.01483938547,2.53041201117,2.58083100559,2.0219622905,2.58201815642,2.32475558659,2.16644553073,2.06504888268,2.16993715084,2.04563547486,2.05513268156,2.10373603352,2.39416899441,1.64912709497,1.49312150838,3.76232541899,2.18125,1.82314944134
1.42636938202,1.88669241573,1.78016151685,2.29694522472,2.35094803371,1.8722261236,2.37566713483,2.07903792135,1.95207162921,1.89511938202,2.01822331461,1.88465589888,1.89399578652,1.94645365169,2.32433286517,1.50326544944,1.3487008427,3.46365870787,1.86274578652,1.64238061798
1.48454483696,2.04609375,1.89351222826,2.40546875,2.38155570652,1.95213994565,2.39072690217,2.17095788043,2.09290081522,1.95811820652,2.10988451087,1.99521059783,1.9269361413,1.98773777174,2.42265625,1.51029211957,1.39894701087,3.58726222826,1.83773777174,1.75805027174
1.58819832402,2.12157821229,2.03798882682,2.49441340782,2.57430167598,2.06047486034,2.75488826816,2.28805865922,2.21836592179,2.12157821229,2.26913407821,2.14168994413,2.11662011173,2.21187150838,2.45384078212,1.61668994413,1.47087988827,3.65286312849,2.11627094972,1.85069832402
1.60759803922,2.14471288515,1.9887605042,2.5612394958,2.60430672269,2.12783613445,2.71116946779,2.30857843137,2.27650560224,2.11004901961,2.34163165266,2.10423669468,2.14905462185,2.21719187675,2.56116946779,1.67104341737,1.49842436975,3.81852240896,2.07055322129,1.88028711485
1.66022408964,2.14334733894,2.04677871148,2.61113445378,2.70770308123,2.11092436975,2.78634453782,2.42366946779,2.30385154062,2.12920168067,2.35175070028,2.14530812325,2.13445378151,2.31302521008,2.50791316527,1.70525210084,1.45770308123,3.77009803922,2.181232493,1.87051820728
1.4518557423,1.93567927171,1.78581932773,2.31628151261,2.36593137255,1.82545518207,2.24394257703,2.02860644258,1.96271008403,1.9037464986,2.03406862745,1.92545518207,1.88693977591,1.93091736695,2.30780812325,1.50598739496,1.33133753501,3.35024509804,1.81705182073,1.65787815126
1.57278792135,2.09224016854,2.0012991573,2.48535814607,2.65923455056,2.03507724719,2.49813904494,2.22700140449,2.22391151685,1.95186095506,2.20593398876,2.06281601124,2.03465589888,2.0909761236,2.52215589888,1.6152738764,1.4487008427,3.78753511236,2.17981039326,1.7685744382
